,Id,Name,Nation,Team,League,Born,Mac,Pos,Dripling,Press,Pas,Şut,Gole_katkı,Dakika
2083,2083,Tom�s Rinc�n,VEN,Sampdoria,Serie A,1988,18,MF,0.05495792694021529,0.21858355034809618,0.25302133226334983,0.0013986013986013986,0.012612612612612612,0.639439342677622
2086,2086,Rodrigo Riquelme,ESP,Girona,La Liga,2000,20,MFFW,0.1597954852993189,0.07894540665704917,0.21830501332249935,0.09433566433566434,0.09030630630630632,0.6138231029482841
2089,2089,Lucas Robertone,ARG,Almer�a,La Liga,1997,20,MF,0.07763104291392811,0.19604048115525252,0.3016162222592389,0.02263844263844264,0.04421621621621622,0.7182213629772837
2092,2092,Joel Roca,ESP,Girona,La Liga,2005,4,MFFW,0.13866523315972423,0.2855044119721253,0.18998301880892804,0.0,0.0,0.0318994683421943
2093,2093,Marc Roca,ESP,Leeds United,Premier League,1996,20,MF,0.04855870250732464,0.22143257566716765,0.33567538105389266,0.049207459207459205,0.03340540540540541,0.7056549057515707
2096,2096,Sebastian Rode,GER,Eint Frankfurt,Bundesliga,1990,16,MF,0.040010416451299734,0.20456152703723723,0.305414023926004,0.2765734265734266,0.09571171171171172,0.347510874818753
2098,2098,Rodri,ESP,Manchester City,Premier League,1996,20,MF,0.055078541048760137,0.24834291934793123,0.4641995101489614,0.044784434784434786,0.04691891891891892,0.8371193813436443
2102,2102,�scar Rodr�guez Arnaiz,ESP,Celta Vigo,La Liga,1998,19,MF,0.03351918042647133,0.11876600249351166,0.31229102089292915,0.1237869337869338,0.05600000000000001,0.5785403576607057
2103,2103,Dani Rodr�guez,ESP,Mallorca,La Liga,1988,20,MF,0.08622212869270736,0.13896730200344742,0.18931522946456475,0.0655824355824356,0.04151351351351352,0.5669405509908167
2104,2104,Guido Rodr�guez,ARG,Betis,La Liga,1994,18,MF,0.04353244642868715,0.27475438603032176,0.23301030939904693,0.02399042399042399,0.0,0.7138714354760753
2113,2113,Iv�n Romero,ESP,Sevilla,La Liga,2001,1,MF,0.0,0.0036290322580645163,0.010994910077186979,0.0,0.0,0.004833252779120348
2115,2115,Oriol Romeu,ESP,Southampton,Premier League,1991,1,MF,0.05812422813908016,0.11413631066931157,0.07645824903621111,0.0,0.0,0.03528274528757854
2116,2116,Oriol Romeu,ESP,Girona,La Liga,1991,17,MF,0.025541990993829727,0.2103032255504124,0.26119758626148637,0.03619101619101619,0.028000000000000004,0.7390043499275012
2118,2118,Connor Ronan,IRL,Wolves,Premier League,1998,1,MF,0.0,0.0003629032258064516,0.0016439095798127994,0.0,0.0,0.0
2120,2120,Valentin Rongier,FRA,Marseille,Ligue 1,1994,22,MF,0.0629407051607461,0.2114495441370215,0.19447200347285926,0.02736596736596737,0.028000000000000004,0.8559690671822135
2121,2121,Marten de Roon,NED,Atalanta,Serie A,1991,20,MF,0.00909195816510135,0.1960073242814366,0.199992194506633,0.004195804195804196,0.005405405405405406,0.7796036732721121
2128,2128,Nicol� Rovella,ITA,Monza,Serie A,2001,12,MF,0.02742618846059657,0.24567423000543542,0.38032693288235586,0.0006993006993006993,0.0,0.42435959400676654
2129,2129,Nicol� Rovella,ITA,Juventus,Serie A,2001,3,MF,0.3334414297748692,0.35484756045005283,0.14889601442122183,0.0,0.0,0.012566457225712905
2134,2134,Sebastian Rudy,GER,Hoffenheim,Bundesliga,1990,13,MF,0.02186611154352497,0.3266944372227032,0.29646423994346344,0.014685314685314685,0.018918918918918916,0.20202996616723054
2139,2139,Kays Ruiz,MAR,Auxerre,Ligue 1,2002,1,MF,0.07984300847302135,0.2401856581504828,0.1193483457060322,0.0,0.0,0.029482841952634124
2140,2140,Fabi�n Ruiz Pe�a,ESP,Paris S-G,Ligue 1,1996,14,MF,0.04542545124439843,0.2787462871054168,0.4218269468130759,0.04055398055398056,0.028900900900900906,0.45432576123731266
2152,2152,Abdelhamid Sabiri,MAR,Sampdoria,Serie A,1996,13,MFFW,0.11723029505555432,0.14059427910222097,0.22612558036739744,0.0852962052962053,0.028000000000000004,0.44127597873368773
2153,2153,Marcel Sabitzer,AUT,Manchester Utd,Premier League,1994,2,MF,0.0,0.003706033936432313,0.01683232405458758,0.0006993006993006993,0.0,0.04349927501208313
2154,2154,Marcel Sabitzer,AUT,Bayern Munich,Bundesliga,1994,15,MF,0.012824063022683055,0.21430780218870552,0.3416165689307705,0.07298368298368299,0.04061261261261262,0.3030449492508458
2162,2162,Samuel S�iz,ESP,Girona,La Liga,1991,8,MF,0.12055457103444382,0.1289474502484735,0.29726415727212924,0.02587412587412587,0.05600000000000001,0.11551474142097631
2164,2164,Hamza Sakhi,MAR,Auxerre,Ligue 1,1996,22,MF,0.05313018586559015,0.17670926469341725,0.25269813185150475,0.055711375711375716,0.03790990990990992,0.7568873852102465
2166,2166,Jacopo Sala,ITA,Spezia,Serie A,1991,6,MF,0.025110878059729114,0.11785888619595208,0.24830340397119435,0.0,0.0,0.053649105848235866
2167,2167,Ibrahim Salah,BEL,Rennes,Ligue 1,2001,1,MF,0.0,0.0012096774193548388,0.006361885840422168,0.0,0.0,0.002899951667472209
2171,2171,Dikeni Salifou,TOG,Werder Bremen,Bundesliga,2003,1,MF,0.0,0.0,0.0,0.0,0.0,0.0
2173,2173,Roland Sallai,HUN,Freiburg,Bundesliga,1997,10,MFFW,0.09047926945299352,0.11658028347267,0.1784548323229152,0.08855708855708855,0.0,0.2290961817303045
2176,2176,Lazar Samardzic,GER,Udinese,Serie A,2002,20,MF,0.1466220742037442,0.1667308061188698,0.27266153581541613,0.16597555597555597,0.12190990990990992,0.403576607056549
2177,2177,Diadie Samass�kou,MLI,Hoffenheim,Bundesliga,1996,2,MFFW,0.011041415056054072,0.05560943012737217,0.05684400015170084,0.0,0.0,0.01594973417109715
2180,2180,Albert Sambi Lokonga,BEL,Arsenal,Premier League,1999,6,MF,0.030223253512595867,0.1361062382751405,0.3662432245271363,0.0,0.0,0.09521507974867086
2181,2181,Albert Sambi Lokonga,BEL,Crystal Palace,Premier League,1999,2,MF,0.0,0.28115518365736764,0.10595489773221463,0.0,0.0,0.025616239729337846
2184,2184,Fede San Emeterio,ESP,C�diz,La Liga,1997,17,MF,0.00727480323450285,0.14681523114572037,0.1471113968401934,0.0,0.0,0.4693088448525858
2187,2187,Oihan Sancet,ESP,Athletic Club,La Liga,2000,21,MF,0.12168424212830355,0.1006818664321816,0.2385055083050825,0.08963984963984964,0.22400000000000003,0.6834219429676172
2188,2188,Renato Sanches,POR,Paris S-G,Ligue 1,1997,14,MF,0.0794880911178158,0.14056547905987282,0.40945265901826355,0.21876645876645878,0.05600000000000001,0.20444659255679073
2190,2190,Antonio S�nchez,ESP,Mallorca,La Liga,1997,18,MF,0.11511409383494674,0.14120555037308347,0.19996165909758287,0.021711921711921708,0.0,0.3083615273078782
2192,2192,Iv�n S�nchez,ESP,Valladolid,La Liga,1992,15,MFFW,0.22513806205971199,0.1412431744494662,0.2729274342268961,0.05186375186375187,0.0,0.3417109714838086
2198,2198,Leroy San�,GER,Bayern Munich,Bundesliga,1996,18,MFFW,0.2389170170582101,0.12346972100460843,0.32428223383998445,0.17245238245238245,0.18781981981981982,0.5906234896085065
2200,2200,Morgan Sanson,FRA,Aston Villa,Premier League,1994,2,MF,0.0,0.014535181573484525,0.01936243780837013,0.0,0.0,0.004833252779120348
2201,2201,Morgan Sanson,FRA,Strasbourg,Ligue 1,1994,3,MF,0.11931502080977291,0.15975196760162308,0.18944692063523955,0.0,0.043243243243243246,0.09231512808119866
2203,2203,Baptiste Santamaria,FRA,Rennes,Ligue 1,1995,10,MF,0.029807137547126668,0.2456093443669614,0.414180646005351,0.08443331443331444,0.028000000000000004,0.37457709038182696
2207,2207,Muhammed Saracevic Cham,AUT,Clermont Foot,Ligue 1,2000,23,MF,0.09054061325932337,0.13958235353671744,0.25618706596515023,0.07249900249900249,0.12551351351351353,0.5930401159980667
2208,2208,Jeremy Sarmiento,ECU,Brighton,Premier League,2002,7,MF,0.24647072144339266,0.17251854478630813,0.26054605495745636,0.1442890442890443,0.05045045045045045,0.07926534557757371
2212,2212,T�ji Savanier,FRA,Montpellier,Ligue 1,1991,18,MF,0.07621056067225432,0.21289107930628987,0.3059946449504108,0.09158508158508159,0.2014054054054054,0.7530207829869502
2218,2218,Gustavo Scarpa,BRA,Nott'ham Forest,Premier League,1994,4,MFFW,0.10570646201425946,0.1716844170878447,0.12538913083003533,0.07279447279447279,0.0,0.07684871918801353
2221,2221,Andr�s Sch�fer,HUN,Union Berlin,Bundesliga,1999,13,MF,0.11508671125392762,0.1700781535388676,0.10338003253470848,0.008391608391608392,0.0,0.36394393426776217
2226,2226,Xaver Schlager,AUT,RB Leipzig,Bundesliga,1997,16,MF,0.0543916366550367,0.21200717064994773,0.28050178629961386,0.08822843822843823,0.028000000000000004,0.6104398260028999
2230,2230,Jeffrey Schlupp,GHA,Crystal Palace,Premier League,1992,22,MF,0.05958739393181653,0.1975821703046712,0.16511354008252468,0.04968352968352969,0.028000000000000004,0.7873368777187046
2232,2232,Romano Schmid,AUT,Werder Bremen,Bundesliga,2000,15,MF,0.09163981305731977,0.18554941956921003,0.24239080817101114,0.0006006006006006006,0.017117117117117116,0.45529241179313673
2233,2233,Niklas Schmidt,GER,Werder Bremen,Bundesliga,1998,12,MF,0.14014234893888922,0.2122615675395963,0.33572635867716705,0.1275190575190575,0.028000000000000004,0.24214596423392942
2235,2235,Jerdy Schouten,NED,Bologna,Serie A,1997,17,MF,0.052855852500669646,0.21103471382211494,0.12676930549902016,0.0103992103992104,0.0072072072072072065,0.5592073465442242
2240,2240,Haris Seferovi?,SUI,Celta Vigo,La Liga,1992,1,MF,0.7957518148390466,0.29550518477075854,0.16468091159492634,0.0,0.0,0.012566457225712905
2242,2242,Paul Seguin,GER,Union Berlin,Bundesliga,1995,13,MF,0.05529075825146944,0.15200540800616089,0.374995078994388,0.08533799533799534,0.08295495495495496,0.21217979700338327
2252,2252,Stefano Sensi,ITA,Monza,Serie A,1995,14,MF,0.06878226857290132,0.29939803753470773,0.46090599541021293,0.09456624456624457,0.05600000000000001,0.4664088931851136
2253,2253,Jaime Seoane,ESP,Getafe,La Liga,1997,11,MF,0.042149719379427714,0.17541876928212913,0.19483643125532069,0.0,0.0,0.13823102948284197
2255,2255,Suat Serdar,GER,Hertha BSC,Bundesliga,1997,18,MF,0.13744222773394316,0.22848396870663684,0.08840821024181852,0.10691656691656692,0.11200000000000002,0.6104398260028999
2260,2260,Jonjo Shelvey,ENG,Newcastle Utd,Premier League,1992,3,MF,0.0,0.01801634312713221,0.11958457764032054,0.0,0.0,0.017399710004833254
2261,2261,Jonjo Shelvey,ENG,Nott'ham Forest,Premier League,1992,1,MF,0.0,0.05518542293833914,0.05292264828803751,0.0,0.0,0.016433059449009184
2265,2265,Vincent Sierro,SUI,Toulouse,Ligue 1,1995,3,MFFW,0.0019999986376734355,0.011317081741908793,0.01272516745251383,0.0,0.0,0.019333011116481395
2268,2268,Bernardo Silva,POR,Manchester City,Premier League,1994,20,MFFW,0.1521066478714087,0.1762357429318792,0.29772725333412137,0.06598122598122598,0.08482882882882883,0.681005316578057
2270,2270,David Silva,ESP,Real Sociedad,La Liga,1986,16,MF,0.09476681411109006,0.12249612595390151,0.24271830593244356,0.08320229320229319,0.04241441441441442,0.5384243595940067
2281,2281,Lassine Sinayoko,MLI,Auxerre,Ligue 1,1999,21,MFFW,0.15707828615894082,0.18197298054817315,0.23139081576490605,0.03327033327033327,0.013513513513513513,0.5737071048815853
2287,2287,Ibrahima Sissoko,FRA,Strasbourg,Ligue 1,1997,12,MF,0.019993802864625498,0.17924880278404134,0.22494652728558934,0.022222222222222223,0.0,0.2344127597873369
2288,2288,Moussa Sissoko,FRA,Nantes,Ligue 1,1989,15,MF,0.02656133421223969,0.12890929690437775,0.2256439772123023,0.029726159726159725,0.028000000000000004,0.5538907684871919
2291,2291,Ellyes Skhiri,TUN,K�ln,Bundesliga,1995,18,MF,0.06231027087333903,0.237321336639536,0.23401406305103128,0.07962745962745962,0.08940540540540541,0.7709038182696955
2292,2292,Oliver Skipp,ENG,Tottenham,Premier League,2000,8,MF,0.03136060734531871,0.1408720698388769,0.20805226454521816,0.031468531468531465,0.0,0.09521507974867086
2297,2297,Naatan Skytt�,FIN,Toulouse,Ligue 1,2002,2,MF,0.03885647607934655,0.08807757020190299,0.17887301510029796,0.0,0.0,0.010633156114064766
2301,2301,Emile Smith Rowe,ENG,Arsenal,Premier League,2000,5,MFFW,0.07328087239365934,0.15756254424954028,0.23594598416446264,0.11678321678321678,0.0,0.024649589173513776
2310,2310,Augusto Solari,ARG,Celta Vigo,La Liga,1992,8,MFFW,0.03136060734531871,0.2777813216908855,0.22363346273237392,0.0,0.04054054054054054,0.09328177863702272
2311,2311,Ola Solbakken,NOR,Roma,Serie A,1998,3,MFFW,0.0022497187851518562,0.004838709677419355,0.011848881042174169,0.0,0.0,0.002899951667472209
2313,2313,Carlos Soler,ESP,Valencia,La Liga,1997,3,MF,0.03761741248113741,0.053196533254505636,0.25369588560840584,0.02587412587412587,0.028000000000000004,0.1164813919768004
2314,2314,Carlos Soler,ESP,Paris S-G,Ligue 1,1997,15,MF,0.050468766971977747,0.09499635521991814,0.2750733663381903,0.13813960813960816,0.07852252252252254,0.35089415176413724
2325,2325,Florian Sotoca,FRA,Lens,Ligue 1,1990,22,MFFW,0.051974710351415356,0.13819334630152824,0.31000378014817437,0.048037968037968046,0.1707027027027027,0.8637022716288062
2327,2327,Tom� Sou?ek,CZE,West Ham,Premier League,1995,22,MF,0.01707482565430259,0.196244677128813,0.17503810730310881,0.05956340956340956,0.03250450450450451,0.7994200096665055
2329,2329,Moussa Soumano,FRA,Ajaccio,Ligue 1,2005,2,MFFW,0.04397734231144937,0.0006048387096774194,0.008294308873292739,0.03414918414918415,0.028000000000000004,0.017399710004833254
2331,2331,Boubakary Soumar�,FRA,Leicester City,Premier League,1999,14,MF,0.03984106639839313,0.2961894372478447,0.23470504211385781,0.0,0.0,0.403576607056549
2335,2335,Vinicius Souza,BRA,Espanyol,La Liga,1999,18,MF,0.02996495089345963,0.24282142743185628,0.16757528402752206,0.007799407799407799,0.0,0.7375543740937651
2336,2336,Djibril Sow,SUI,Eint Frankfurt,Bundesliga,1997,19,MF,0.04082940721692064,0.18468728342876922,0.27944677356048214,0.07399042399042399,0.05600000000000001,0.7385210246495891
2338,2338,Kevin Spadanuda,SUI,Ajaccio,Ligue 1,1997,12,MFFW,0.09316962423758365,0.15963496099231922,0.1172928809634779,0.0,0.0,0.2329627839536008
2341,2341,Stijn Spierings,NED,Toulouse,Ligue 1,1996,22,MF,0.0606530460253254,0.2958835849774434,0.21918604631197508,0.046456876456876454,0.05600000000000001,0.9565007249879168
2345,2345,Anton Stach,GER,Mainz 05,Bundesliga,1998,18,MF,0.08163593460106648,0.1800479587871651,0.19362153759351705,0.05303030303030304,0.04781981981981982,0.5824069598840019
2347,2347,Jens Stage,DEN,Werder Bremen,Bundesliga,1996,19,MF,0.03851765280649319,0.1427870261367377,0.1952342682181785,0.07904428904428905,0.03790990990990992,0.4064765587240212
2349,2349,Junior Stanislas,ENG,Bournemouth,Premier League,1989,4,MF,0.0,0.07608280924208925,0.2653989566077294,0.0,0.0,0.02899951667472209
2357,2357,Angelo Stiller,GER,Hoffenheim,Bundesliga,2001,13,MF,0.01982548272481109,0.24139402448053954,0.1954751725016902,0.015384615384615384,0.01981981981981982,0.2015466408893185
2359,2359,Kevin St�ger,AUT,Bochum,Bundesliga,1993,19,MF,0.08391369039090085,0.1596800255076296,0.3510173447328903,0.0362941262941263,0.03340540540540541,0.7481875302078298
2368,2368,Denis Su�rez,ESP,Espanyol,La Liga,1994,1,MF,0.10991774535283495,0.0857496347670954,0.05569943089338299,0.0,0.0,0.014499758337361043
2373,2373,Ibrahim Sulemana,GHA,Hellas Verona,Serie A,2003,11,MF,0.08311773739593242,0.1833937408997263,0.0922597198994543,0.05244755244755244,0.0,0.1720637989366844
2377,2377,Ivan �unji?,CRO,Hertha BSC,Bundesliga,1996,15,MF,0.01722478680830007,0.24793974765825688,0.17105403236360786,0.03099183099183099,0.0,0.45915901401643305
2380,2380,Mattias Svanberg,SWE,Wolfsburg,Bundesliga,1999,19,MF,0.023806449793702195,0.1419594942831758,0.18341103348861437,0.11845145845145846,0.08843243243243244,0.486225229579507
2381,2381,Williot Swedberg,SWE,Celta Vigo,La Liga,2004,1,MF,0.005624296962879641,0.005774468575889846,0.08684503058115281,0.0,0.0,0.01594973417109715
2385,2385,Dominik Szoboszlai,HUN,RB Leipzig,Bundesliga,2000,18,MFFW,0.010873763944102959,0.1585541169427871,0.24520967171052938,0.1334889434889435,0.13174774774774775,0.653455775737071
2390,2390,Benjamin Tahirovic,SWE,Roma,Serie A,2003,5,MF,0.015073115860517437,0.1575227072761774,0.1652402923331843,0.0,0.0,0.0652489125181247
2391,2391,Waniss Taibi,FRA,Angers,Ligue 1,2002,9,MF,0.07804682768330455,0.23514842977878567,0.2912128395676409,0.0,0.047747747747747746,0.08313194780086999
2392,2392,Flavien Tait,FRA,Rennes,Ligue 1,1993,22,MF,0.12923583582448792,0.20668326122746264,0.34322848539313444,0.04366807366807367,0.06771171171171173,0.6563557274045433
2394,2394,Adrien Tameze,CMR,Hellas Verona,Serie A,1994,20,MF,0.046974253858113456,0.16470163479658895,0.16832787523764525,0.004195804195804196,0.0,0.7544707588206863
2396,2396,Renato Tapia,PER,Celta Vigo,La Liga,1995,15,MF,0.03130869127881986,0.2150460687896757,0.22634175176829346,0.018181818181818184,0.0,0.3354277428709521
2398,2398,Florian Tardieu,FRA,Troyes,Ligue 1,1992,14,MF,0.0586099430650026,0.26616346739192903,0.3820882597313749,0.017992817992817996,0.084,0.48670855485741904
2404,2404,Marcus Tavernier,ENG,Bournemouth,Premier League,1999,16,MFFW,0.1942365023735921,0.10747061462536836,0.18230156116383744,0.1029072429072429,0.08032432432432433,0.6331561140647656
2406,2406,Aur�lien Tchouam�ni,FRA,Real Madrid,La Liga,2000,16,MF,0.06581717746160276,0.2571325057196191,0.3654377065175828,0.026903126903126903,0.015315315315315317,0.5128081198646689
2408,2408,Semir Telalovic,GER,M'Gladbach,Bundesliga,1999,1,MF,0.0,0.0012096774193548388,0.0014520813165537273,0.0,0.0,0.0019333011116481392
2414,2414,Ram�n Terrats,ESP,Girona,La Liga,2000,8,MF,0.0842655638973472,0.16123133573799753,0.15799198416995852,0.0,0.0,0.10198163363943935
2427,2427,Adrien Thomasson,FRA,Strasbourg,Ligue 1,1993,15,MF,0.07383034490934814,0.1961701159513715,0.24800188270584778,0.04672609672609673,0.017117117117117116,0.45239246012566453
2428,2428,Adrien Thomasson,FRA,Lens,Ligue 1,1993,4,MFFW,0.07984300847302135,0.14076086709500718,0.3978000171430477,0.1493093093093093,0.028000000000000004,0.061865635572740454
2429,2429,Morten Thorsby,NOR,Union Berlin,Bundesliga,1996,13,MF,0.0008998875140607425,0.03288847096692877,0.05746425857118601,0.052226842226842235,0.029801801801801805,0.21701304978250363
2430,2430,Kristian Thorstvedt,NOR,Sassuolo,Serie A,1999,19,MF,0.04196174448655091,0.1370633881091159,0.21900405597827446,0.0846092946092946,0.028900900900900906,0.42435959400676654
2432,2432,Kh�phren Thuram-Ulie,FRA,Nice,Ligue 1,2001,23,MF,0.10889500008983323,0.18307523286497535,0.21852934874822383,0.06355341355341354,0.04331531531531532,0.7670372160463992
2434,2434,Youri Tielemans,BEL,Leicester City,Premier League,1997,21,MF,0.05518351517265011,0.2454579105640416,0.41930690391620656,0.08513450513450513,0.0885045045045045,0.7955534074432092
2439,2439,Umut Tohumcu,GER,Hoffenheim,Bundesliga,2004,2,MF,0.020210061256928646,0.13677105851137555,0.13854820574823148,0.0,0.0,0.034316094731754475
2442,2442,Corentin Tolisso,FRA,Lyon,Ligue 1,1994,16,MF,0.058217217023679955,0.2347565386862971,0.38983682518051865,0.02027972027972028,0.0,0.4475592073465442
2450,2450,Sandro Tonali,ITA,Milan,Serie A,2000,19,MF,0.05131464220700109,0.16594783686964956,0.2152143977562694,0.09776706776706777,0.07672072072072073,0.7549540840985983
2455,2455,�liver Torres,ESP,Sevilla,La Liga,1994,19,MFFW,0.07503208460371055,0.15108320037247244,0.33612756993294957,0.10341607341607344,0.08940540540540541,0.6771387143547607
2458,2458,Lucas Torr�,ESP,Osasuna,La Liga,1994,19,MF,0.022849044095907114,0.10455088672011728,0.17569836135183223,0.0233982233982234,0.0,0.7254712421459643
2459,2459,Nabil Touaizi,MAR,Espanyol,La Liga,2001,1,MF,0.0,0.0,0.00031809429202110835,0.0,0.0,0.0009666505558240697
2461,2461,Birama Tour�,MLI,Auxerre,Ligue 1,1992,22,MF,0.011117710605259665,0.20241009551444575,0.20229881158572588,0.00979020979020979,0.0,0.9482841952634122
2464,2464,Lucas Tousart,FRA,Hertha BSC,Bundesliga,1997,18,MF,0.037849199974222744,0.18132509072019493,0.1605791229338434,0.03731976731976732,0.05600000000000001,0.7699371677138714
2467,2467,Boubacar Traor�,MLI,Wolves,Premier League,2001,8,MF,0.04903901789883656,0.1363957242839087,0.16719013467445107,0.0,0.02072072072072072,0.18511358144030934
2472,2472,�scar Trejo,ARG,Rayo Vallecano,La Liga,1988,18,MFFW,0.15101054231358194,0.17045952700312964,0.22711316669190007,0.05625548625548626,0.07581981981981983,0.5833736104398259
2473,2473,Manu Trigueros,ESP,Villarreal,La Liga,1991,11,MFFW,0.0164845059478417,0.13111479586693608,0.2948369054594229,0.016783216783216783,0.0,0.18318028032866118
2482,2482,Theocharis Tsingaras,GRE,Toulouse,Ligue 1,2000,1,MF,0.0,0.004838709677419355,0.015124162078902988,0.0,0.0,0.002899951667472209
2483,2483,Viktor Tsyhankov,UKR,Girona,La Liga,1997,2,MF,0.0,0.004106521234625203,0.01100486774501867,0.0,0.0,0.019333011116481395
2485,2485,Be�at Turrientes,ESP,Real Sociedad,La Liga,2002,6,MFFW,0.02360912903221875,0.17634987480133862,0.15881363059951512,0.0,0.0,0.05074915418076366
2489,2489,Chimuanya Ugochukwu,FRA,Rennes,Ligue 1,2004,14,MF,0.02429360342214954,0.24341183415909348,0.16669674716457594,0.007692307692307692,0.0,0.39729337844369256
2491,2491,Lauren Ulrich,GER,Stuttgart,Bundesliga,2005,1,MF,0.0011668611435239203,0.005308288179981127,0.014139760020113652,0.0,0.0,0.0024166263895601743
2498,2498,Oscar Ure�a,ESP,Girona,La Liga,2003,3,MF,0.19185388056709685,0.266070363305456,0.06012096805093935,0.11829101829101829,0.0,0.047849202513291444
2501,2501,Mark Uth,GER,K�ln,Bundesliga,1991,3,MFFW,0.003734758913241536,0.0029032258064516127,0.008952285063833255,0.0013986013986013986,0.0,0.02174963750604157
2503,2503,Diego Valencia,CHI,Salernitana,Serie A,2000,10,MFFW,0.018107873621981616,0.28546318781905233,0.16091038278723224,0.03706293706293706,0.0,0.08409859835669406
2504,2504,�scar Valent�n,ESP,Rayo Vallecano,La Liga,1994,17,MF,0.019116839268014885,0.2998772720168202,0.167858263082175,0.0042042042042042035,0.0,0.5891735137747703
2512,2512,Mattia Valoti,ITA,Monza,Serie A,1993,7,MF,0.04594137198619928,0.265943428260909,0.17292979932472022,0.0,0.0,0.11744804253262446
2518,2518,Ruben Vargas,SUI,Augsburg,Bundesliga,1998,12,MFFW,0.10736111955131625,0.11978196457628387,0.1772983862605339,0.06925407925407925,0.04421621621621622,0.2416626389560174
2523,2523,Mat�as Vecino,URU,Lazio,Serie A,1991,20,MF,0.0313589898255196,0.18859024264029356,0.26169172640276783,0.03958041958041958,0.028000000000000004,0.4693088448525858
2524,2524,Gabriel Veiga,ESP,Celta Vigo,La Liga,2002,19,MF,0.1445322207817222,0.13092348790243055,0.22440280821817254,0.17704004704004703,0.18331531531531534,0.500724987916868
2527,2527,Miguel Veloso,POR,Hellas Verona,Serie A,1986,15,MF,0.03851765280649319,0.13016777854785824,0.25293033779918545,0.040511140511140506,0.0,0.40792653455775735
2530,2530,Unai Vencedor Paris,ESP,Athletic Club,La Liga,2000,6,MF,0.021524453550657394,0.23255201083503788,0.3217481570499432,0.08189378189378191,0.0,0.06766553890768487
2533,2533,Simone Verdi,ITA,Hellas Verona,Serie A,1992,10,MF,0.18576954638922977,0.13279260243625193,0.26600923048270875,0.06512820512820512,0.028000000000000004,0.23924601256645722
2535,2535,Jordan Veretout,FRA,Marseille,Ligue 1,1993,23,MF,0.0470894876247052,0.18516484997493746,0.37817031574989346,0.11760788760788762,0.09481081081081082,0.7307878202029966
2536,2536,Marco Verratti,ITA,Paris S-G,Ligue 1,1992,17,MF,0.10770671086243956,0.36145241378506326,0.597061933802862,0.00979020979020979,0.0,0.6007733204446593
2537,2537,Valerio Verre,ITA,Sampdoria,Serie A,1994,18,MF,0.0843722443061252,0.12507039999970104,0.222220976459873,0.019013419013419013,0.0,0.3267278878685355
2538,2538,Mikel Vesga,ESP,Athletic Club,La Liga,1993,20,MF,0.019917407345109384,0.2116988405102621,0.35746892099839567,0.03446607446607447,0.06681081081081082,0.7172547124214597
2541,2541,Aleix Vidal,ESP,Espanyol,La Liga,1989,15,MFFW,0.045421883962528595,0.1344879135016029,0.14262785414456836,0.01748251748251748,0.0,0.35331077815369744
2545,2545,Fabio Vieira,POR,Arsenal,Premier League,2000,12,MFFW,0.09284534240465718,0.0885579250033953,0.319589985718694,0.11333963333963334,0.05772972972972973,0.1319478008699855
2546,2546,Ronaldo Vieira,GNB,Torino,Serie A,1998,1,MF,0.0,0.0,0.0,0.0,0.0,0.0067665538907684866
2547,2547,Ronaldo Vieira,GNB,Sampdoria,Serie A,1998,16,MF,0.0,0.029017775285019365,0.0,0.007692307692307692,0.0,0.3934267762203963
2548,2548,Emanuel Vignato,ITA,Bologna,Serie A,2000,8,MFFW,0.03761741248113741,0.1685056782525709,0.20267250992342134,0.02587412587412587,0.03333333333333333,0.1164813919768004
2549,2549,Emanuel Vignato,ITA,Empoli,Serie A,2000,1,MF,0.0,0.004838709677419355,0.01936243780837013,0.010326340326340328,0.028000000000000004,0.0024166263895601743
2551,2551,Tonny Vilhena,NED,Salernitana,Serie A,1995,20,MF,0.06635543989172363,0.13349640400843524,0.19403081457360075,0.07146853146853147,0.08940540540540541,0.681005316578057
2552,2552,Toni Villa,ESP,Valladolid,La Liga,1995,2,MF,0.0018747664199702083,0.006014868444091591,0.010068157435661276,0.0,0.0,0.04349927501208313
2553,2553,Toni Villa,ESP,Girona,La Liga,1995,17,MFFW,0.2822918078489894,0.23642739518010006,0.1930717998960037,0.0534032634032634,0.04061261261261262,0.305461575640406
2555,2555,Gonzalo Villar,ESP,Sampdoria,Serie A,1998,15,MF,0.033909250299618346,0.18842659767495612,0.20277674821675867,0.0,0.0,0.3359110681488642
2556,2556,Gonzalo Villar,ESP,Getafe,La Liga,1998,4,MF,0.08266449642830753,0.16518030391528105,0.4053858429861992,0.0,0.0,0.048332527791203485
2558,2558,Mat�as Vi�a,URU,Bournemouth,Premier League,1997,1,MF,0.0,0.006807538554793721,0.003180942920211084,0.0,0.0,0.004349927501208313
2565,2565,Vitinha,POR,Paris S-G,Ligue 1,2000,21,MF,0.10017637151825148,0.22002306219669243,0.4240769168407563,0.022386022386022386,0.0,0.666988883518608
2568,2568,Nikola Vla�i?,CRO,Torino,Serie A,1997,22,MFFW,0.09443293607752552,0.10038431176646159,0.17225690273171942,0.0687966987966988,0.11290090090090092,0.8907684871918801
2572,2572,Kevin Volland,GER,Monaco,Ligue 1,1992,8,MFFW,0.035476219076041995,0.06675977719650508,0.14836745380992128,0.13813519813519812,0.08392792792792794,0.13968100531657807
